article_retrieved;article_word_amount;reference_word_amount;LSA_O_word_amount;LSA_O_execution_time;LSA_S_word_amount;LSA_S_execution_time;Relevance_word_amount;Relevance_execution_time;TextRank_word_amount;TextRank_execution_time;NER-summary_word_amount;NER_execution_time;LSA_O_ROUGE2-recall;LSA_O_ROUGE2-precision;LSA_O_ROUGE3-recall;LSA_O_ROUGE3-precision;LSA_S_ROUGE2-recall;LSA_S_ROUGE2-precision;LSA_S_ROUGE3-recall;LSA_S_ROUGE3-precision;Relevance_ROUGE2-recall;Relevance_ROUGE2-precision;Relevance_ROUGE3-recall;Relevance_ROUGE3-precision;TextRank_ROUGE2-recall;TextRank_ROUGE2-precision;TextRank_ROUGE3-recall;TextRank_ROUGE3-precision;NER-summary_ROUGE2-recall;NER-summary_ROUGE2-precision;NER-summary_ROUGE3-recall;NER-summary_ROUGE3-precision
2020-11-07 12:05:22.365109;5555;172;371;0.11951270000000003;346;0.10490680000000019;322;0.10604430000000065;379;0.4832508999999998;340;0.8980684999999999;0.23976608187134502;0.1105121293800539;0.08235294117647059;0.03773584905660377;0.28654970760233917;0.1416184971098266;0.09411764705882353;0.046242774566473986;0.14035087719298245;0.07453416149068323;0.041176470588235294;0.021739130434782608;0.2046783625730994;0.09234828496042216;0.07058823529411765;0.0316622691292876;0.23976608187134502;0.12058823529411765;0.07647058823529412;0.03823529411764706
2020-11-07 12:05:27.859582;3762;38;116;0.0699114999999999;116;0.06896219999999964;107;0.06794999999999973;117;0.18331820000000043;98;0.5659075999999992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-11-07 12:05:30.040332;706;60;117;0.014904700000000659;144;0.0145199999999992;142;0.013548899999999975;108;0.05593640000000022;83;0.10407070000000118;0.05084745762711865;0.02564102564102564;0.0;0.0;0.01694915254237288;0.006944444444444444;0.0;0.0;0.06779661016949153;0.028169014084507043;0.0;0.0;0.06779661016949153;0.037037037037037035;0.034482758620689655;0.018518518518518517;0.0847457627118644;0.060240963855421686;0.0;0.0
2020-11-07 12:05:31.924294;4566;91;201;0.08143279999999997;243;0.08164410000000011;226;0.08053689999999847;248;0.1933764999999994;129;0.6642332999999994;0.022222222222222223;0.009950248756218905;0.0;0.0;0.022222222222222223;0.00823045267489712;0.0;0.0;0.06666666666666667;0.02654867256637168;0.0;0.0;0.06666666666666667;0.024193548387096774;0.0;0.0;0.044444444444444446;0.031007751937984496;0.0;0.0
2020-11-07 12:05:34.619385;2379;73;133;0.044438500000001824;147;0.0443427000000014;159;0.0431260999999985;177;0.09262440000000183;159;0.28864160000000183;0.027777777777777776;0.015037593984962405;0.0;0.0;0.06944444444444445;0.034013605442176874;0.0;0.0;0.05555555555555555;0.025157232704402517;0.0;0.0;0.05555555555555555;0.022598870056497175;0.0;0.0;0.041666666666666664;0.018867924528301886;0.0;0.0
2020-11-07 12:05:36.559264;1864;83;138;0.03632479999999916;138;0.03782419999999931;142;0.035327899999998635;152;0.11227699999999885;141;0.2569583999999985;0.12195121951219512;0.07246376811594203;0.0;0.0;0.12195121951219512;0.07246376811594203;0.0;0.0;0.12195121951219512;0.07042253521126761;0.012345679012345678;0.007042253521126761;0.0975609756097561;0.05263157894736842;0.0;0.0;0.35365853658536583;0.20567375886524822;0.2222222222222222;0.1276595744680851
2020-11-07 12:05:38.521223;987;47;132;0.01968610000000126;143;0.019519299999998907;156;0.018730099999999084;138;0.035766399999999976;126;0.14291869999999918;0.08695652173913043;0.030303030303030304;0.0;0.0;0.06521739130434782;0.02097902097902098;0.0;0.0;0.08695652173913043;0.02564102564102564;0.0;0.0;0.06521739130434782;0.021739130434782608;0.0;0.0;0.043478260869565216;0.015873015873015872;0.0;0.0
2020-11-07 12:05:39.930863;528;35;77;0.012577900000000142;78;0.012338499999998476;79;0.011328100000000063;79;0.022496100000001462;67;0.07936200000000326;0.14705882352941177;0.06493506493506493;0.09090909090909091;0.03896103896103896;0.47058823529411764;0.20512820512820512;0.3333333333333333;0.14102564102564102;0.47058823529411764;0.20253164556962025;0.3333333333333333;0.13924050632911392;0.47058823529411764;0.20253164556962025;0.3333333333333333;0.13924050632911392;0.6764705882352942;0.34328358208955223;0.5151515151515151;0.2537313432835821
2020-11-07 12:05:41.052107;587;40;94;0.01217150000000089;87;0.011802299999999377;79;0.011398200000002134;85;0.01736129999999747;95;0.08297990000000155;0.38461538461538464;0.1595744680851064;0.23684210526315788;0.09574468085106383;0.07692307692307693;0.034482758620689655;0.0;0.0;0.07692307692307693;0.0379746835443038;0.0;0.0;0.38461538461538464;0.17647058823529413;0.23684210526315788;0.10588235294117647;0.20512820512820512;0.08421052631578947;0.05263157894736842;0.021052631578947368
2020-11-07 12:05:42.056812;1957;71;146;0.03644680000000022;157;0.03705009999999831;157;0.03623449999999906;142;0.08952690000000274;147;0.2717421000000009;0.02857142857142857;0.0136986301369863;0.0;0.0;0.014285714285714285;0.006369426751592357;0.0;0.0;0.014285714285714285;0.006369426751592357;0.0;0.0;0.04285714285714286;0.02112676056338028;0.0;0.0;0.08571428571428572;0.04081632653061224;0.0;0.0
2020-11-07 12:05:44.587045;1301;60;98;0.025720299999999696;154;0.025673399999998736;138;0.024954199999999815;136;0.0635456000000012;132;0.16342790000000207;0.15254237288135594;0.09183673469387756;0.0;0.0;0.06779661016949153;0.025974025974025976;0.0;0.0;0.06779661016949153;0.028985507246376812;0.0;0.0;0.03389830508474576;0.014705882352941176;0.0;0.0;0.0;0.0;0.0;0.0
2020-11-07 12:05:45.967655;1057;135;267;0.023523900000000708;276;0.023773900000001902;269;0.022348500000003213;292;0.041141700000000725;249;0.16208829999999708;0.291044776119403;0.14606741573033707;0.21804511278195488;0.10861423220973783;0.27611940298507465;0.13405797101449277;0.20300751879699247;0.09782608695652174;0.08208955223880597;0.040892193308550186;0.03007518796992481;0.01486988847583643;0.2835820895522388;0.13013698630136986;0.20300751879699247;0.09246575342465753;0.23134328358208955;0.12449799196787148;0.20300751879699247;0.10843373493975904
2020-11-07 12:05:48.811521;1395;184;266;0.028136199999998723;318;0.02814419999999984;331;0.027302899999998687;330;0.06628519999999938;274;0.20025710000000174;0.13114754098360656;0.09022556390977443;0.038461538461538464;0.02631578947368421;0.28415300546448086;0.16352201257861634;0.13186813186813187;0.07547169811320754;0.33879781420765026;0.18731117824773413;0.17582417582417584;0.09667673716012085;0.30601092896174864;0.1696969696969697;0.10989010989010989;0.06060606060606061;0.2568306010928962;0.17153284671532848;0.12087912087912088;0.08029197080291971
2020-11-07 12:05:52.827606;481;67;180;0.010383099999998535;189;0.01003570000000309;176;0.010184299999998814;189;0.015329200000003596;135;0.0652699000000041;0.3787878787878788;0.1388888888888889;0.2153846153846154;0.07777777777777778;0.36363636363636365;0.12698412698412698;0.2153846153846154;0.07407407407407407;0.3787878787878788;0.14204545454545456;0.2;0.07386363636363637;0.36363636363636365;0.12698412698412698;0.2153846153846154;0.07407407407407407;0.12121212121212122;0.05925925925925926;0.03076923076923077;0.014814814814814815
2020-11-07 12:05:54.236143;2917;85;183;0.05583519999999709;190;0.05557730000000305;179;0.05542259999999999;179;0.19849990000000162;164;0.3814299999999946;0.2619047619047619;0.12021857923497267;0.1927710843373494;0.08743169398907104;0.30952380952380953;0.1368421052631579;0.1927710843373494;0.08421052631578947;0.2857142857142857;0.1340782122905028;0.1927710843373494;0.0893854748603352;0.34523809523809523;0.16201117318435754;0.1927710843373494;0.0893854748603352;0.2619047619047619;0.13414634146341464;0.1927710843373494;0.0975609756097561
2020-11-07 12:05:57.051388;1602;52;118;0.031460799999997846;144;0.03158940000000143;142;0.03125909999999976;149;0.08427379999999829;135;0.19771759999999716;0.0;0.0;0.0;0.0;0.1568627450980392;0.05555555555555555;0.02;0.006944444444444444;0.1568627450980392;0.056338028169014086;0.02;0.007042253521126761;0.1568627450980392;0.053691275167785234;0.02;0.006711409395973154;0.19607843137254902;0.07407407407407407;0.02;0.007407407407407408
2020-11-07 12:05:58.599211;2155;105;192;0.04174940000000049;210;0.04167489999999674;224;0.04104519999999923;211;0.17106540000000336;168;0.2815386999999987;0.0;0.0;0.0;0.0;0.028846153846153848;0.014285714285714285;0.009708737864077669;0.004761904761904762;0.16346153846153846;0.07589285714285714;0.038834951456310676;0.017857142857142856;0.18269230769230768;0.09004739336492891;0.0970873786407767;0.04739336492890995;0.2403846153846154;0.1488095238095238;0.10679611650485436;0.06547619047619048
2020-11-07 12:06:00.985177;5086;132;278;0.09596009999999922;276;0.0957613000000066;282;0.09466289999999589;265;0.43579559999999873;205;0.7015595000000019;0.0916030534351145;0.04316546762589928;0.0;0.0;0.061068702290076333;0.028985507246376812;0.0;0.0;0.03816793893129771;0.01773049645390071;0.0;0.0;0.37404580152671757;0.18490566037735848;0.23846153846153847;0.1169811320754717;0.37404580152671757;0.23902439024390243;0.23846153846153847;0.15121951219512195
2020-11-07 12:06:05.767452;1768;63;104;0.03441620000000256;127;0.03506080000000367;129;0.03341879999999975;129;0.08894460000000493;73;0.22911729999999864;0.0967741935483871;0.057692307692307696;0.0;0.0;0.11290322580645161;0.05511811023622047;0.0;0.0;0.12903225806451613;0.06201550387596899;0.0;0.0;0.16129032258064516;0.07751937984496124;0.03278688524590164;0.015503875968992248;0.12903225806451613;0.1095890410958904;0.03278688524590164;0.0273972602739726
2020-11-07 12:06:07.512067;1323;49;172;0.02759580000000028;186;0.02719300000000402;198;0.027394600000000935;168;0.06121189999999643;158;0.17457470000000086;0.22916666666666666;0.06395348837209303;0.0851063829787234;0.023255813953488372;0.2916666666666667;0.07526881720430108;0.0851063829787234;0.021505376344086023;0.3333333333333333;0.08080808080808081;0.10638297872340426;0.025252525252525252;0.375;0.10714285714285714;0.0851063829787234;0.023809523809523808;0.08333333333333333;0.02531645569620253;0.0;0.0
2020-11-07 12:06:08.919087;775;74;176;0.01679609999999343;187;0.016508800000003987;183;0.01570660000000146;190;0.025950699999995663;171;0.1076069000000004;0.1917808219178082;0.07954545454545454;0.125;0.05113636363636364;0.2602739726027397;0.10160427807486631;0.125;0.0481283422459893;0.136986301369863;0.0546448087431694;0.013888888888888888;0.00546448087431694;0.136986301369863;0.05263157894736842;0.013888888888888888;0.005263157894736842;0.4931506849315068;0.21052631578947367;0.2777777777777778;0.11695906432748537
2020-11-07 12:06:10.477112;500;73;106;0.01105309999999804;115;0.010783600000003446;110;0.012573899999999583;105;0.015578599999997778;83;0.07384419999999636;0.2361111111111111;0.16037735849056603;0.08450704225352113;0.05660377358490566;0.18055555555555555;0.11304347826086956;0.08450704225352113;0.05217391304347826;0.3194444444444444;0.20909090909090908;0.18309859154929578;0.11818181818181818;0.20833333333333334;0.14285714285714285;0.08450704225352113;0.05714285714285714;0.1527777777777778;0.13253012048192772;0.08450704225352113;0.07228915662650602
2020-11-07 12:06:18.698832;1090;61;227;0.02105619999999675;227;0.0207940000000022;232;0.020328599999999142;236;0.03162240000000338;214;0.14479430000000093;0.15;0.039647577092511016;0.06779661016949153;0.01762114537444934;0.1;0.02643171806167401;0.01694915254237288;0.004405286343612335;0.08333333333333333;0.021551724137931036;0.01694915254237288;0.004310344827586207;0.06666666666666667;0.01694915254237288;0.0;0.0;0.08333333333333333;0.02336448598130841;0.01694915254237288;0.004672897196261682
2020-11-07 12:06:20.691873;4415;211;253;0.09193810000000013;349;0.09259229999999974;382;0.09207469999999773;346;0.37462250000000097;327;0.6774413999999993;0.03333333333333333;0.02766798418972332;0.0;0.0;0.3476190476190476;0.20916905444126074;0.2631578947368421;0.15759312320916904;0.22857142857142856;0.1256544502617801;0.10526315789473684;0.05759162303664921;0.2571428571428571;0.15606936416184972;0.11004784688995216;0.06647398843930635;0.2523809523809524;0.1620795107033639;0.14354066985645933;0.09174311926605505
2020-11-07 12:06:26.404244;278;57;83;0.007574000000005299;113;0.006328199999998674;113;0.00642189999999232;110;0.010040300000000002;71;0.04290429999998935;0.25;0.1686746987951807;0.09090909090909091;0.060240963855421686;0.17857142857142858;0.08849557522123894;0.05454545454545454;0.02654867256637168;0.25;0.12389380530973451;0.07272727272727272;0.035398230088495575;0.2857142857142857;0.14545454545454545;0.09090909090909091;0.045454545454545456;0.25;0.19718309859154928;0.09090909090909091;0.07042253521126761
2020-11-07 12:06:28.431722;624;57;132;0.01296270000000277;130;0.013158199999992348;121;0.012009500000004891;120;0.061510199999986526;147;0.0822978000000063;0.10714285714285714;0.045454545454545456;0.01818181818181818;0.007575757575757576;0.07142857142857142;0.03076923076923077;0.01818181818181818;0.007692307692307693;0.125;0.05785123966942149;0.01818181818181818;0.008264462809917356;0.10714285714285714;0.05;0.01818181818181818;0.008333333333333333;0.05357142857142857;0.02040816326530612;0.0;0.0
2020-11-07 12:06:29.947250;610;90;128;0.013154799999995248;138;0.013033800000002316;166;0.012987400000000093;160;0.01921480000000031;120;0.08412450000000149;0.4044943820224719;0.28125;0.3068181818181818;0.2109375;0.3258426966292135;0.21014492753623187;0.22727272727272727;0.14492753623188406;0.3258426966292135;0.1746987951807229;0.22727272727272727;0.12048192771084337;0.3146067415730337;0.175;0.22727272727272727;0.125;0.15730337078651685;0.11666666666666667;0.09090909090909091;0.06666666666666667
2020-11-07 12:06:31.442696;562;86;116;0.012553699999998003;154;0.01257309999999734;140;0.011878300000006448;125;0.02026130000000137;113;0.07703440000000228;0.2235294117647059;0.16379310344827586;0.17857142857142858;0.12931034482758622;0.07058823529411765;0.03896103896103896;0.011904761904761904;0.006493506493506494;0.23529411764705882;0.14285714285714285;0.17857142857142858;0.10714285714285714;0.07058823529411765;0.048;0.0;0.0;0.2235294117647059;0.168141592920354;0.17857142857142858;0.13274336283185842
2020-11-07 12:06:32.863947;930;125;171;0.018843099999998003;186;0.018473299999996584;175;0.0179027000000076;177;0.03294119999999623;164;0.12256379999999467;0.04032258064516129;0.029239766081871343;0.0;0.0;0.16129032258064516;0.10752688172043011;0.08130081300813008;0.053763440860215055;0.33064516129032256;0.2342857142857143;0.2601626016260163;0.18285714285714286;0.4112903225806452;0.288135593220339;0.3008130081300813;0.20903954802259886;0.28225806451612906;0.21341463414634146;0.21951219512195122;0.16463414634146342
2020-11-07 12:06:35.074733;982;87;240;0.02034809999999254;246;0.020248699999996234;246;0.019411599999997975;231;0.0375272999999936;224;0.13949320000000398;0.06976744186046512;0.025;0.011764705882352941;0.004166666666666667;0.29069767441860467;0.1016260162601626;0.12941176470588237;0.044715447154471545;0.29069767441860467;0.1016260162601626;0.12941176470588237;0.044715447154471545;0.5348837209302325;0.19913419913419914;0.1411764705882353;0.05194805194805195;0.18604651162790697;0.07142857142857142;0.0;0.0
2020-11-07 12:06:38.464485;1666;143;303;0.033088599999999246;302;0.0328331999999989;281;0.03212040000001082;291;0.09271500000001254;207;0.2334194000000025;0.31690140845070425;0.1485148514851485;0.1347517730496454;0.0627062706270627;0.34507042253521125;0.16225165562913907;0.1347517730496454;0.06291390728476821;0.2887323943661972;0.14590747330960854;0.16312056737588654;0.08185053380782918;0.31690140845070425;0.15463917525773196;0.1347517730496454;0.06529209621993128;0.2323943661971831;0.15942028985507245;0.09219858156028368;0.06280193236714976
2020-11-07 12:06:41.739179;618;51;100;0.013812200000003827;141;0.013658999999989874;143;0.013090599999998176;105;0.022463199999990024;93;0.09093719999999905;0.26;0.13;0.14285714285714285;0.07;0.14;0.04964539007092199;0.061224489795918366;0.02127659574468085;0.18;0.06293706293706294;0.08163265306122448;0.027972027972027972;0.42;0.2;0.24489795918367346;0.11428571428571428;0.3;0.16129032258064516;0.16326530612244897;0.08602150537634409
2020-11-07 12:06:42.815588;2375;128;273;0.04681190000000868;306;0.046295999999998116;326;0.04555449999999439;285;0.11576619999999593;293;0.332407499999988;0.3937007874015748;0.18315018315018314;0.2222222222222222;0.10256410256410256;0.3858267716535433;0.16013071895424835;0.1984126984126984;0.08169934640522876;0.18110236220472442;0.0705521472392638;0.07936507936507936;0.03067484662576687;0.3543307086614173;0.15789473684210525;0.1984126984126984;0.08771929824561403;0.31496062992125984;0.13651877133105803;0.1746031746031746;0.07508532423208192
2020-11-07 12:06:46.142321;366;49;124;0.007941199999990545;130;0.007695999999995706;114;0.007929500000003031;108;0.010783099999997603;91;0.05314710000000389;0.3958333333333333;0.1532258064516129;0.23404255319148937;0.08870967741935484;0.4166666666666667;0.15384615384615385;0.2765957446808511;0.1;0.3125;0.13157894736842105;0.19148936170212766;0.07894736842105263;0.3958333333333333;0.17592592592592593;0.23404255319148937;0.10185185185185185;0.3125;0.16483516483516483;0.19148936170212766;0.0989010989010989
2020-11-07 12:06:47.621479;6774;189;439;0.12862119999999777;419;0.12685379999999213;413;0.12909369999999853;447;0.6794335999999959;362;1.0551990999999958;0.031914893617021274;0.01366742596810934;0.0;0.0;0.03723404255319149;0.016706443914081145;0.0;0.0;0.3723404255319149;0.1694915254237288;0.20320855614973263;0.09200968523002422;0.26595744680851063;0.11185682326621924;0.1497326203208556;0.06263982102908278;0.3670212765957447;0.19060773480662985;0.22459893048128343;0.11602209944751381
