article_retrieved;article_word_amount;reference_word_amount;LSA_O_word_amount;LSA_S_word_amount;Relevance_word_amount;TextRank_word_amount;NER-summary_word_amount;LSA_O_ROUGE2-recall;LSA_O_ROUGE2-precision;LSA_O_ROUGE3-recall;LSA_O_ROUGE3-precision;LSA_S_ROUGE2-recall;LSA_S_ROUGE2-precision;LSA_S_ROUGE3-recall;LSA_S_ROUGE3-precision;Relevance_ROUGE2-recall;Relevance_ROUGE2-precision;Relevance_ROUGE3-recall;Relevance_ROUGE3-precision;TextRank_ROUGE2-recall;TextRank_ROUGE2-precision;TextRank_ROUGE3-recall;TextRank_ROUGE3-precision;NER-summary_ROUGE2-recall;NER-summary_ROUGE2-precision;NER-summary_ROUGE3-recall;NER-summary_ROUGE3-precision
2020-11-06 14:57:02.015441;5555;172;371;346;322;379;340;0.23976608187134502;0.1105121293800539;0.08235294117647059;0.03773584905660377;0.28654970760233917;0.1416184971098266;0.09411764705882353;0.046242774566473986;0.14035087719298245;0.07453416149068323;0.041176470588235294;0.021739130434782608;0.2046783625730994;0.09234828496042216;0.07058823529411765;0.0316622691292876;0.23976608187134502;0.12058823529411765;0.07647058823529412;0.03823529411764706
2020-11-06 14:57:08.671753;3762;38;116;116;107;117;98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020-11-06 14:57:12.025080;706;60;117;144;142;108;83;0.05084745762711865;0.02564102564102564;0.0;0.0;0.01694915254237288;0.006944444444444444;0.0;0.0;0.06779661016949153;0.028169014084507043;0.0;0.0;0.06779661016949153;0.037037037037037035;0.034482758620689655;0.018518518518518517;0.0847457627118644;0.060240963855421686;0.0;0.0
2020-11-06 14:57:14.027262;4566;91;201;243;226;248;129;0.022222222222222223;0.009950248756218905;0.0;0.0;0.022222222222222223;0.00823045267489712;0.0;0.0;0.06666666666666667;0.02654867256637168;0.0;0.0;0.06666666666666667;0.024193548387096774;0.0;0.0;0.044444444444444446;0.031007751937984496;0.0;0.0
2020-11-06 14:57:17.661499;2379;73;133;147;159;177;159;0.027777777777777776;0.015037593984962405;0.0;0.0;0.06944444444444445;0.034013605442176874;0.0;0.0;0.05555555555555555;0.025157232704402517;0.0;0.0;0.05555555555555555;0.022598870056497175;0.0;0.0;0.041666666666666664;0.018867924528301886;0.0;0.0
2020-11-06 14:57:19.964275;1864;83;138;138;142;152;141;0.12195121951219512;0.07246376811594203;0.0;0.0;0.12195121951219512;0.07246376811594203;0.0;0.0;0.12195121951219512;0.07042253521126761;0.012345679012345678;0.007042253521126761;0.0975609756097561;0.05263157894736842;0.0;0.0;0.35365853658536583;0.20567375886524822;0.2222222222222222;0.1276595744680851
2020-11-06 14:57:21.968884;987;47;132;143;156;138;126;0.08695652173913043;0.030303030303030304;0.0;0.0;0.06521739130434782;0.02097902097902098;0.0;0.0;0.08695652173913043;0.02564102564102564;0.0;0.0;0.06521739130434782;0.021739130434782608;0.0;0.0;0.043478260869565216;0.015873015873015872;0.0;0.0
2020-11-06 14:57:23.365784;528;35;77;78;79;79;67;0.14705882352941177;0.06493506493506493;0.09090909090909091;0.03896103896103896;0.47058823529411764;0.20512820512820512;0.3333333333333333;0.14102564102564102;0.47058823529411764;0.20253164556962025;0.3333333333333333;0.13924050632911392;0.47058823529411764;0.20253164556962025;0.3333333333333333;0.13924050632911392;0.6764705882352942;0.34328358208955223;0.5151515151515151;0.2537313432835821
2020-11-06 14:57:24.681920;587;40;94;87;79;85;95;0.38461538461538464;0.1595744680851064;0.23684210526315788;0.09574468085106383;0.07692307692307693;0.034482758620689655;0.0;0.0;0.07692307692307693;0.0379746835443038;0.0;0.0;0.38461538461538464;0.17647058823529413;0.23684210526315788;0.10588235294117647;0.20512820512820512;0.08421052631578947;0.05263157894736842;0.021052631578947368
2020-11-06 14:57:25.519401;1957;71;146;157;157;142;147;0.02857142857142857;0.0136986301369863;0.0;0.0;0.014285714285714285;0.006369426751592357;0.0;0.0;0.014285714285714285;0.006369426751592357;0.0;0.0;0.04285714285714286;0.02112676056338028;0.0;0.0;0.08571428571428572;0.04081632653061224;0.0;0.0
2020-11-06 14:57:27.512579;1301;60;98;154;138;136;132;0.15254237288135594;0.09183673469387756;0.0;0.0;0.06779661016949153;0.025974025974025976;0.0;0.0;0.06779661016949153;0.028985507246376812;0.0;0.0;0.03389830508474576;0.014705882352941176;0.0;0.0;0.0;0.0;0.0;0.0
2020-11-06 14:57:29.269784;1057;135;267;276;269;292;249;0.291044776119403;0.14606741573033707;0.21804511278195488;0.10861423220973783;0.27611940298507465;0.13405797101449277;0.20300751879699247;0.09782608695652174;0.08208955223880597;0.040892193308550186;0.03007518796992481;0.01486988847583643;0.2835820895522388;0.13013698630136986;0.20300751879699247;0.09246575342465753;0.23134328358208955;0.12449799196787148;0.20300751879699247;0.10843373493975904
2020-11-06 14:57:32.462951;1395;184;266;318;331;330;274;0.13114754098360656;0.09022556390977443;0.038461538461538464;0.02631578947368421;0.28415300546448086;0.16352201257861634;0.13186813186813187;0.07547169811320754;0.33879781420765026;0.18731117824773413;0.17582417582417584;0.09667673716012085;0.30601092896174864;0.1696969696969697;0.10989010989010989;0.06060606060606061;0.2568306010928962;0.17153284671532848;0.12087912087912088;0.08029197080291971
2020-11-06 14:57:37.461734;481;67;180;189;176;189;135;0.3787878787878788;0.1388888888888889;0.2153846153846154;0.07777777777777778;0.36363636363636365;0.12698412698412698;0.2153846153846154;0.07407407407407407;0.3787878787878788;0.14204545454545456;0.2;0.07386363636363637;0.36363636363636365;0.12698412698412698;0.2153846153846154;0.07407407407407407;0.12121212121212122;0.05925925925925926;0.03076923076923077;0.014814814814814815
2020-11-06 14:57:47.336650;2917;85;183;190;179;179;164;0.2619047619047619;0.12021857923497267;0.1927710843373494;0.08743169398907104;0.30952380952380953;0.1368421052631579;0.1927710843373494;0.08421052631578947;0.2857142857142857;0.1340782122905028;0.1927710843373494;0.0893854748603352;0.34523809523809523;0.16201117318435754;0.1927710843373494;0.0893854748603352;0.2619047619047619;0.13414634146341464;0.1927710843373494;0.0975609756097561
2020-11-06 14:57:51.360112;1602;52;118;144;142;149;135;0.0;0.0;0.0;0.0;0.1568627450980392;0.05555555555555555;0.02;0.006944444444444444;0.1568627450980392;0.056338028169014086;0.02;0.007042253521126761;0.1568627450980392;0.053691275167785234;0.02;0.006711409395973154;0.19607843137254902;0.07407407407407407;0.02;0.007407407407407408
2020-11-06 14:57:53.240634;2155;105;192;210;224;211;168;0.0;0.0;0.0;0.0;0.028846153846153848;0.014285714285714285;0.009708737864077669;0.004761904761904762;0.16346153846153846;0.07589285714285714;0.038834951456310676;0.017857142857142856;0.18269230769230768;0.09004739336492891;0.0970873786407767;0.04739336492890995;0.2403846153846154;0.1488095238095238;0.10679611650485436;0.06547619047619048
2020-11-06 14:57:56.368429;5086;132;278;276;282;265;205;0.0916030534351145;0.04316546762589928;0.0;0.0;0.061068702290076333;0.028985507246376812;0.0;0.0;0.03816793893129771;0.01773049645390071;0.0;0.0;0.37404580152671757;0.18490566037735848;0.23846153846153847;0.1169811320754717;0.37404580152671757;0.23902439024390243;0.23846153846153847;0.15121951219512195
2020-11-06 14:58:00.627769;1768;63;104;127;129;129;73;0.0967741935483871;0.057692307692307696;0.0;0.0;0.11290322580645161;0.05511811023622047;0.0;0.0;0.12903225806451613;0.06201550387596899;0.0;0.0;0.16129032258064516;0.07751937984496124;0.03278688524590164;0.015503875968992248;0.12903225806451613;0.1095890410958904;0.03278688524590164;0.0273972602739726
2020-11-06 14:58:03.471359;1323;49;172;186;198;168;158;0.22916666666666666;0.06395348837209303;0.0851063829787234;0.023255813953488372;0.2916666666666667;0.07526881720430108;0.0851063829787234;0.021505376344086023;0.3333333333333333;0.08080808080808081;0.10638297872340426;0.025252525252525252;0.375;0.10714285714285714;0.0851063829787234;0.023809523809523808;0.08333333333333333;0.02531645569620253;0.0;0.0
2020-11-06 14:58:04.885527;775;74;176;187;183;190;171;0.1917808219178082;0.07954545454545454;0.125;0.05113636363636364;0.2602739726027397;0.10160427807486631;0.125;0.0481283422459893;0.136986301369863;0.0546448087431694;0.013888888888888888;0.00546448087431694;0.136986301369863;0.05263157894736842;0.013888888888888888;0.005263157894736842;0.4931506849315068;0.21052631578947367;0.2777777777777778;0.11695906432748537
2020-11-06 14:58:06.854361;500;73;106;115;110;105;83;0.2361111111111111;0.16037735849056603;0.08450704225352113;0.05660377358490566;0.18055555555555555;0.11304347826086956;0.08450704225352113;0.05217391304347826;0.3194444444444444;0.20909090909090908;0.18309859154929578;0.11818181818181818;0.20833333333333334;0.14285714285714285;0.08450704225352113;0.05714285714285714;0.1527777777777778;0.13253012048192772;0.08450704225352113;0.07228915662650602
2020-11-06 14:58:08.360835;1090;61;227;227;232;236;214;0.15;0.039647577092511016;0.06779661016949153;0.01762114537444934;0.1;0.02643171806167401;0.01694915254237288;0.004405286343612335;0.08333333333333333;0.021551724137931036;0.01694915254237288;0.004310344827586207;0.06666666666666667;0.01694915254237288;0.0;0.0;0.08333333333333333;0.02336448598130841;0.01694915254237288;0.004672897196261682
2020-11-06 14:58:10.541973;4415;211;253;349;382;346;327;0.03333333333333333;0.02766798418972332;0.0;0.0;0.3476190476190476;0.20916905444126074;0.2631578947368421;0.15759312320916904;0.22857142857142856;0.1256544502617801;0.10526315789473684;0.05759162303664921;0.2571428571428571;0.15606936416184972;0.11004784688995216;0.06647398843930635;0.2523809523809524;0.1620795107033639;0.14354066985645933;0.09174311926605505
2020-11-06 14:58:16.743105;278;57;83;113;113;110;71;0.25;0.1686746987951807;0.09090909090909091;0.060240963855421686;0.17857142857142858;0.08849557522123894;0.05454545454545454;0.02654867256637168;0.25;0.12389380530973451;0.07272727272727272;0.035398230088495575;0.2857142857142857;0.14545454545454545;0.09090909090909091;0.045454545454545456;0.25;0.19718309859154928;0.09090909090909091;0.07042253521126761
2020-11-06 14:58:17.775608;624;57;132;130;121;120;147;0.10714285714285714;0.045454545454545456;0.01818181818181818;0.007575757575757576;0.07142857142857142;0.03076923076923077;0.01818181818181818;0.007692307692307693;0.125;0.05785123966942149;0.01818181818181818;0.008264462809917356;0.10714285714285714;0.05;0.01818181818181818;0.008333333333333333;0.05357142857142857;0.02040816326530612;0.0;0.0
2020-11-06 14:58:19.029304;610;90;128;138;166;160;120;0.4044943820224719;0.28125;0.3068181818181818;0.2109375;0.3258426966292135;0.21014492753623187;0.22727272727272727;0.14492753623188406;0.3258426966292135;0.1746987951807229;0.22727272727272727;0.12048192771084337;0.3146067415730337;0.175;0.22727272727272727;0.125;0.15730337078651685;0.11666666666666667;0.09090909090909091;0.06666666666666667
2020-11-06 14:58:20.956096;562;86;116;154;140;125;113;0.2235294117647059;0.16379310344827586;0.17857142857142858;0.12931034482758622;0.07058823529411765;0.03896103896103896;0.011904761904761904;0.006493506493506494;0.23529411764705882;0.14285714285714285;0.17857142857142858;0.10714285714285714;0.07058823529411765;0.048;0.0;0.0;0.2235294117647059;0.168141592920354;0.17857142857142858;0.13274336283185842
2020-11-06 14:58:22.472717;930;125;171;186;175;177;164;0.04032258064516129;0.029239766081871343;0.0;0.0;0.16129032258064516;0.10752688172043011;0.08130081300813008;0.053763440860215055;0.33064516129032256;0.2342857142857143;0.2601626016260163;0.18285714285714286;0.4112903225806452;0.288135593220339;0.3008130081300813;0.20903954802259886;0.28225806451612906;0.21341463414634146;0.21951219512195122;0.16463414634146342
2020-11-06 14:58:24.727167;982;87;240;246;246;231;224;0.06976744186046512;0.025;0.011764705882352941;0.004166666666666667;0.29069767441860467;0.1016260162601626;0.12941176470588237;0.044715447154471545;0.29069767441860467;0.1016260162601626;0.12941176470588237;0.044715447154471545;0.5348837209302325;0.19913419913419914;0.1411764705882353;0.05194805194805195;0.18604651162790697;0.07142857142857142;0.0;0.0
2020-11-06 14:58:30.190702;1666;143;303;302;281;291;207;0.31690140845070425;0.1485148514851485;0.1347517730496454;0.0627062706270627;0.34507042253521125;0.16225165562913907;0.1347517730496454;0.06291390728476821;0.2887323943661972;0.14590747330960854;0.16312056737588654;0.08185053380782918;0.31690140845070425;0.15463917525773196;0.1347517730496454;0.06529209621993128;0.2323943661971831;0.15942028985507245;0.09219858156028368;0.06280193236714976
2020-11-06 14:58:33.427633;618;51;100;141;143;105;93;0.26;0.13;0.14285714285714285;0.07;0.14;0.04964539007092199;0.061224489795918366;0.02127659574468085;0.18;0.06293706293706294;0.08163265306122448;0.027972027972027972;0.42;0.2;0.24489795918367346;0.11428571428571428;0.3;0.16129032258064516;0.16326530612244897;0.08602150537634409
2020-11-06 14:58:37.874271;2375;128;273;306;326;285;293;0.3937007874015748;0.18315018315018314;0.2222222222222222;0.10256410256410256;0.3858267716535433;0.16013071895424835;0.1984126984126984;0.08169934640522876;0.18110236220472442;0.0705521472392638;0.07936507936507936;0.03067484662576687;0.3543307086614173;0.15789473684210525;0.1984126984126984;0.08771929824561403;0.31496062992125984;0.13651877133105803;0.1746031746031746;0.07508532423208192
2020-11-06 14:58:41.283954;366;49;124;130;114;108;91;0.3958333333333333;0.1532258064516129;0.23404255319148937;0.08870967741935484;0.4166666666666667;0.15384615384615385;0.2765957446808511;0.1;0.3125;0.13157894736842105;0.19148936170212766;0.07894736842105263;0.3958333333333333;0.17592592592592593;0.23404255319148937;0.10185185185185185;0.3125;0.16483516483516483;0.19148936170212766;0.0989010989010989
2020-11-06 14:58:42.272411;6774;189;439;419;413;447;362;0.031914893617021274;0.01366742596810934;0.0;0.0;0.03723404255319149;0.016706443914081145;0.0;0.0;0.3723404255319149;0.1694915254237288;0.20320855614973263;0.09200968523002422;0.26595744680851063;0.11185682326621924;0.1497326203208556;0.06263982102908278;0.3670212765957447;0.19060773480662985;0.22459893048128343;0.11602209944751381
2020-11-06 14:58:50.197244;864;125;214;225;210;213;179;0.28225806451612906;0.16355140186915887;0.16260162601626016;0.09345794392523364;0.2903225806451613;0.16;0.16260162601626016;0.08888888888888889;0.12096774193548387;0.07142857142857142;0.024390243902439025;0.014285714285714285;0.20161290322580644;0.11737089201877934;0.056910569105691054;0.03286384976525822;0.11290322580645161;0.0782122905027933;0.032520325203252036;0.0223463687150838
2020-11-06 14:58:53.061036;669;40;135;126;135;116;84;0.28205128205128205;0.08148148148148149;0.15789473684210525;0.044444444444444446;0.15384615384615385;0.047619047619047616;0.05263157894736842;0.015873015873015872;0.28205128205128205;0.08148148148148149;0.15789473684210525;0.044444444444444446;0.41025641025641024;0.13793103448275862;0.18421052631578946;0.0603448275862069;0.2564102564102564;0.11904761904761904;0.10526315789473684;0.047619047619047616
2020-11-06 14:58:55.246291;857;95;219;223;211;207;175;0.2765957446808511;0.1187214611872146;0.1827956989247312;0.0776255707762557;0.2872340425531915;0.1210762331838565;0.1935483870967742;0.08071748878923767;0.2553191489361702;0.11374407582938388;0.1827956989247312;0.08056872037914692;0.4787234042553192;0.21739130434782608;0.3763440860215054;0.16908212560386474;0.46808510638297873;0.25142857142857145;0.3655913978494624;0.19428571428571428
2020-11-06 14:58:57.636905;578;43;88;97;96;96;78;0.09523809523809523;0.045454545454545456;0.0;0.0;0.07142857142857142;0.030927835051546393;0.0;0.0;0.23809523809523808;0.10416666666666667;0.0975609756097561;0.041666666666666664;0.23809523809523808;0.10416666666666667;0.0975609756097561;0.041666666666666664;0.2619047619047619;0.14102564102564102;0.0975609756097561;0.05128205128205128
2020-11-06 14:58:58.514566;868;136;248;262;255;221;215;0.15555555555555556;0.0846774193548387;0.029850746268656716;0.016129032258064516;0.37777777777777777;0.1946564885496183;0.17164179104477612;0.08778625954198473;0.24444444444444444;0.12941176470588237;0.06716417910447761;0.03529411764705882;0.5333333333333333;0.3257918552036199;0.27611940298507465;0.167420814479638;0.2;0.12558139534883722;0.05970149253731343;0.037209302325581395
2020-11-06 14:59:01.225907;1024;90;166;199;192;152;128;0.449438202247191;0.24096385542168675;0.29545454545454547;0.1566265060240964;0.5280898876404494;0.23618090452261306;0.3977272727272727;0.17587939698492464;0.2696629213483146;0.125;0.17045454545454544;0.078125;0.5730337078651685;0.3355263157894737;0.42045454545454547;0.24342105263157895;0.2247191011235955;0.15625;0.17045454545454544;0.1171875
2020-11-06 14:59:04.103210;289;49;112;112;117;117;112;0.10416666666666667;0.044642857142857144;0.06382978723404255;0.026785714285714284;0.10416666666666667;0.044642857142857144;0.06382978723404255;0.026785714285714284;0.0625;0.02564102564102564;0.0425531914893617;0.017094017094017096;0.0625;0.02564102564102564;0.0425531914893617;0.017094017094017096;0.10416666666666667;0.044642857142857144;0.06382978723404255;0.026785714285714284
2020-11-06 14:59:05.097772;711;89;144;140;140;139;118;0.3522727272727273;0.2152777777777778;0.20689655172413793;0.125;0.09090909090909091;0.05714285714285714;0.034482758620689655;0.02142857142857143;0.09090909090909091;0.05714285714285714;0.034482758620689655;0.02142857142857143;0.22727272727272727;0.14388489208633093;0.12643678160919541;0.07913669064748201;0.3522727272727273;0.2627118644067797;0.20689655172413793;0.15254237288135594
2020-11-06 14:59:06.936607;911;93;253;298;278;281;229;0.09782608695652174;0.03557312252964427;0.0;0.0;0.2717391304347826;0.08389261744966443;0.054945054945054944;0.016778523489932886;0.21739130434782608;0.07194244604316546;0.04395604395604396;0.014388489208633094;0.30434782608695654;0.099644128113879;0.054945054945054944;0.017793594306049824;0.22826086956521738;0.09170305676855896;0.04395604395604396;0.017467248908296942
2020-11-06 14:59:15.175248;1739;78;262;325;330;339;264;0.09090909090909091;0.026717557251908396;0.013157894736842105;0.003816793893129771;0.14285714285714285;0.033846153846153845;0.013157894736842105;0.003076923076923077;0.12987012987012986;0.030303030303030304;0.013157894736842105;0.0030303030303030303;0.14285714285714285;0.032448377581120944;0.013157894736842105;0.0029498525073746312;0.06493506493506493;0.01893939393939394;0.013157894736842105;0.003787878787878788
2020-11-06 14:59:17.615453;246;42;97;102;84;97;79;0.4878048780487805;0.20618556701030927;0.325;0.13402061855670103;0.34146341463414637;0.13725490196078433;0.25;0.09803921568627451;0.2682926829268293;0.13095238095238096;0.25;0.11904761904761904;0.34146341463414637;0.14432989690721648;0.25;0.10309278350515463;0.24390243902439024;0.12658227848101267;0.225;0.11392405063291139
2020-11-06 14:59:18.412786;355;38;119;107;101;118;101;0.05405405405405406;0.01680672268907563;0.0;0.0;0.05405405405405406;0.018691588785046728;0.0;0.0;0.05405405405405406;0.019801980198019802;0.0;0.0;0.10810810810810811;0.03389830508474576;0.0;0.0;0.05405405405405406;0.019801980198019802;0.0;0.0
2020-11-06 14:59:19.523850;927;72;195;200;191;195;141;0.14084507042253522;0.05128205128205128;0.0;0.0;0.14084507042253522;0.05;0.0;0.0;0.19718309859154928;0.07329842931937172;0.0;0.0;0.15492957746478872;0.05641025641025641;0.0;0.0;0.14084507042253522;0.07092198581560284;0.0;0.0
2020-11-06 14:59:21.498811;313;51;115;108;103;112;78;0.1;0.043478260869565216;0.061224489795918366;0.02608695652173913;0.18;0.08333333333333333;0.10204081632653061;0.046296296296296294;0.12;0.05825242718446602;0.061224489795918366;0.02912621359223301;0.08;0.03571428571428571;0.04081632653061224;0.017857142857142856;0.1;0.0641025641025641;0.04081632653061224;0.02564102564102564
